date,value,latitude,longitude,gas_type,Site Name
2006-06-07T00:00:00Z,1834.4,40.1,-88.55,CH4,aao
2006-06-08T00:00:00Z,1848.06,40.1,-88.55,CH4,aao
2006-06-09T00:00:00Z,1848.31,40.1,-88.55,CH4,aao
2006-06-13T00:00:00Z,1842.73,40.1,-88.55,CH4,aao
2006-06-28T00:00:00Z,1831.74,40.1,-88.55,CH4,aao
2006-06-30T00:00:00Z,1855.5,40.1,-88.55,CH4,aao
2006-07-06T00:00:00Z,1854.61,40.1,-88.55,CH4,aao
2006-07-08T00:00:00Z,1818.7,40.1,-88.55,CH4,aao
2006-07-21T00:00:00Z,1812.24,40.1,-88.55,CH4,aao
2006-07-23T00:00:00Z,1852.22,40.1,-88.55,CH4,aao
2006-07-28T00:00:00Z,1827.06,40.1,-88.55,CH4,aao
2006-07-30T00:00:00Z,1826.18,40.1,-88.55,CH4,aao
2006-08-04T00:00:00Z,1849.04,40.1,-88.55,CH4,aao
2006-08-09T00:00:00Z,1822.66,40.1,-88.55,CH4,aao
2006-08-11T00:00:00Z,1863.18,40.1,-88.55,CH4,aao
2006-08-12T00:00:00Z,1841.55,40.1,-88.55,CH4,aao
2006-08-17T00:00:00Z,1839.07,40.1,-88.55,CH4,aao
2006-08-19T00:00:00Z,1814.46,40.1,-88.55,CH4,aao
2006-08-20T00:00:00Z,1833.21,40.1,-88.55,CH4,aao
2006-08-22T00:00:00Z,1839.36,40.1,-88.55,CH4,aao
2006-08-23T00:00:00Z,1839.34,40.1,-88.55,CH4,aao
2006-08-29T00:00:00Z,1846.36,40.1,-88.55,CH4,aao
2006-09-01T00:00:00Z,1869.29,40.1,-88.55,CH4,aao
2006-09-02T00:00:00Z,1841.85,40.1,-88.55,CH4,aao
2006-09-03T00:00:00Z,1839.84,40.1,-88.55,CH4,aao
2006-09-09T00:00:00Z,1846.16,40.1,-88.55,CH4,aao
2006-09-14T00:00:00Z,1855.45,40.1,-88.55,CH4,aao
2006-09-21T00:00:00Z,1872.98,40.1,-88.55,CH4,aao
2006-09-25T00:00:00Z,1843.74,40.1,-88.55,CH4,aao
2006-09-29T00:00:00Z,1840.62,40.1,-88.55,CH4,aao
2006-10-03T00:00:00Z,1842.77,40.1,-88.55,CH4,aao
2006-10-05T00:00:00Z,1834.96,40.1,-88.55,CH4,aao
2006-10-07T00:00:00Z,1838.1,40.1,-88.55,CH4,aao
2006-11-03T00:00:00Z,1868.2,40.1,-88.55,CH4,aao
2006-11-05T00:00:00Z,1860.76,40.1,-88.55,CH4,aao
2007-01-26T00:00:00Z,1858.47,40.1,-88.55,CH4,aao
2007-01-27T00:00:00Z,1849.76,40.1,-88.55,CH4,aao
2007-01-31T00:00:00Z,1858.11,40.1,-88.55,CH4,aao
2007-02-01T00:00:00Z,1845.03,40.1,-88.55,CH4,aao
2007-02-02T00:00:00Z,1870.31,40.1,-88.55,CH4,aao
2007-02-08T00:00:00Z,1857.74,40.1,-88.55,CH4,aao
2007-02-09T00:00:00Z,1857.62,40.1,-88.55,CH4,aao
2007-02-10T00:00:00Z,1858.92,40.1,-88.55,CH4,aao
2007-03-25T00:00:00Z,1840.15,40.1,-88.55,CH4,aao
2007-03-27T00:00:00Z,1837.17,40.1,-88.55,CH4,aao
2007-04-05T00:00:00Z,1860.34,40.1,-88.55,CH4,aao
2007-04-06T00:00:00Z,1869.63,40.1,-88.55,CH4,aao
2007-04-15T00:00:00Z,1868.25,40.1,-88.55,CH4,aao
2007-04-17T00:00:00Z,1869.52,40.1,-88.55,CH4,aao
2007-04-18T00:00:00Z,1864.78,40.1,-88.55,CH4,aao
2007-05-28T00:00:00Z,1848.66,40.1,-88.55,CH4,aao
2007-05-29T00:00:00Z,1846.56,40.1,-88.55,CH4,aao
2007-06-01T00:00:00Z,1840.79,40.1,-88.55,CH4,aao
2007-06-02T00:00:00Z,1824.43,40.1,-88.55,CH4,aao
2007-06-09T00:00:00Z,1844.18,40.1,-88.55,CH4,aao
2007-06-10T00:00:00Z,1847.51,40.1,-88.55,CH4,aao
2007-06-12T00:00:00Z,1863.42,40.1,-88.55,CH4,aao
2007-06-15T00:00:00Z,1855.5,40.1,-88.55,CH4,aao
2007-06-17T00:00:00Z,1859.32,40.1,-88.55,CH4,aao
2007-06-21T00:00:00Z,1830.98,40.1,-88.55,CH4,aao
2007-07-03T00:00:00Z,1815.01,40.1,-88.55,CH4,aao
2007-07-05T00:00:00Z,1868.52,40.1,-88.55,CH4,aao
2007-07-06T00:00:00Z,1867.28,40.1,-88.55,CH4,aao
2007-07-07T00:00:00Z,1857.35,40.1,-88.55,CH4,aao
2007-07-08T00:00:00Z,1848.48,40.1,-88.55,CH4,aao
2007-07-09T00:00:00Z,1880.97,40.1,-88.55,CH4,aao
2007-07-10T00:00:00Z,1834.5,40.1,-88.55,CH4,aao
2007-07-13T00:00:00Z,1856.58,40.1,-88.55,CH4,aao
2007-07-21T00:00:00Z,1841.83,40.1,-88.55,CH4,aao
2007-07-22T00:00:00Z,1836.05,40.1,-88.55,CH4,aao
2007-07-23T00:00:00Z,1841.21,40.1,-88.55,CH4,aao
2007-07-26T00:00:00Z,1857.02,40.1,-88.55,CH4,aao
2007-07-29T00:00:00Z,1858.09,40.1,-88.55,CH4,aao
2007-07-31T00:00:00Z,1862.28,40.1,-88.55,CH4,aao
2007-08-02T00:00:00Z,1865.46,40.1,-88.55,CH4,aao
2007-08-04T00:00:00Z,1883.9,40.1,-88.55,CH4,aao
2007-08-05T00:00:00Z,1874.2,40.1,-88.55,CH4,aao
2007-08-07T00:00:00Z,1836.36,40.1,-88.55,CH4,aao
2007-08-09T00:00:00Z,1815.34,40.1,-88.55,CH4,aao
2007-08-11T00:00:00Z,1853.48,40.1,-88.55,CH4,aao
2007-08-12T00:00:00Z,1847.85,40.1,-88.55,CH4,aao
2007-08-16T00:00:00Z,1818.19,40.1,-88.55,CH4,aao
2007-08-17T00:00:00Z,1828.87,40.1,-88.55,CH4,aao
2007-08-22T00:00:00Z,1820.76,40.1,-88.55,CH4,aao
2007-08-23T00:00:00Z,1823.19,40.1,-88.55,CH4,aao
2007-08-24T00:00:00Z,1816.35,40.1,-88.55,CH4,aao
2007-08-27T00:00:00Z,1844.73,40.1,-88.55,CH4,aao
2007-08-28T00:00:00Z,1850.71,40.1,-88.55,CH4,aao
2007-08-29T00:00:00Z,1861.06,40.1,-88.55,CH4,aao
2007-09-10T00:00:00Z,1861.47,40.1,-88.55,CH4,aao
2007-09-11T00:00:00Z,1860.06,40.1,-88.55,CH4,aao
2007-09-12T00:00:00Z,1866.58,40.1,-88.55,CH4,aao
2007-09-13T00:00:00Z,1841.22,40.1,-88.55,CH4,aao
2007-09-14T00:00:00Z,1828.88,40.1,-88.55,CH4,aao
2007-09-15T00:00:00Z,1868.84,40.1,-88.55,CH4,aao
2007-09-18T00:00:00Z,1798.62,40.1,-88.55,CH4,aao
2007-09-21T00:00:00Z,1868.4,40.1,-88.55,CH4,aao
2007-09-22T00:00:00Z,1846.11,40.1,-88.55,CH4,aao
2007-10-04T00:00:00Z,1837.94,40.1,-88.55,CH4,aao
2007-10-19T00:00:00Z,1885.83,40.1,-88.55,CH4,aao
2007-10-20T00:00:00Z,1871.48,40.1,-88.55,CH4,aao
2007-10-21T00:00:00Z,1858.03,40.1,-88.55,CH4,aao
2007-10-23T00:00:00Z,1866.25,40.1,-88.55,CH4,aao
2007-10-28T00:00:00Z,1862.06,40.1,-88.55,CH4,aao
2007-10-30T00:00:00Z,1844.33,40.1,-88.55,CH4,aao
2007-10-31T00:00:00Z,1865.13,40.1,-88.55,CH4,aao
2007-11-01T00:00:00Z,1860.44,40.1,-88.55,CH4,aao
2007-11-06T00:00:00Z,1872.54,40.1,-88.55,CH4,aao
2007-11-07T00:00:00Z,1870.11,40.1,-88.55,CH4,aao
2007-11-09T00:00:00Z,1872.84,40.1,-88.55,CH4,aao
2007-11-19T00:00:00Z,1885.6,40.1,-88.55,CH4,aao
2007-11-20T00:00:00Z,1844.84,40.1,-88.55,CH4,aao
2007-11-28T00:00:00Z,1840.12,40.1,-88.55,CH4,aao
2007-11-30T00:00:00Z,1880.59,40.1,-88.55,CH4,aao
2007-12-03T00:00:00Z,1869.72,40.1,-88.55,CH4,aao
2007-12-04T00:00:00Z,1872.78,40.1,-88.55,CH4,aao
2007-12-06T00:00:00Z,1861.55,40.1,-88.55,CH4,aao
2007-12-18T00:00:00Z,1895.08,40.1,-88.55,CH4,aao
2007-12-19T00:00:00Z,1857.31,40.1,-88.55,CH4,aao
2007-12-22T00:00:00Z,1862.62,40.1,-88.55,CH4,aao
2007-12-26T00:00:00Z,1864.61,40.1,-88.55,CH4,aao
2007-12-29T00:00:00Z,1873.6,40.1,-88.55,CH4,aao
2008-02-02T00:00:00Z,1858.34,40.1,-88.55,CH4,aao
2008-02-08T00:00:00Z,1881.02,40.1,-88.55,CH4,aao
2008-02-20T00:00:00Z,1871.15,40.1,-88.55,CH4,aao
2008-02-23T00:00:00Z,1847.86,40.1,-88.55,CH4,aao
2008-02-29T00:00:00Z,1877.63,40.1,-88.55,CH4,aao
2008-03-01T00:00:00Z,1867.63,40.1,-88.55,CH4,aao
2008-03-05T00:00:00Z,1872.16,40.1,-88.55,CH4,aao
2008-03-13T00:00:00Z,1857.78,40.1,-88.55,CH4,aao
2008-03-20T00:00:00Z,1872.16,40.1,-88.55,CH4,aao
2008-03-24T00:00:00Z,1873.53,40.1,-88.55,CH4,aao
2008-03-25T00:00:00Z,1862.04,40.1,-88.55,CH4,aao
2008-03-26T00:00:00Z,1875.96,40.1,-88.55,CH4,aao
2008-04-01T00:00:00Z,1879.48,40.1,-88.55,CH4,aao
2008-04-02T00:00:00Z,1868.21,40.1,-88.55,CH4,aao
2008-04-05T00:00:00Z,1864.28,40.1,-88.55,CH4,aao
2008-04-06T00:00:00Z,1870.48,40.1,-88.55,CH4,aao
2008-04-21T00:00:00Z,1873.29,40.1,-88.55,CH4,aao
2008-04-22T00:00:00Z,1865.13,40.1,-88.55,CH4,aao
2008-04-23T00:00:00Z,1895.82,40.1,-88.55,CH4,aao
2008-04-29T00:00:00Z,1874.26,40.1,-88.55,CH4,aao
2008-04-30T00:00:00Z,1880.99,40.1,-88.55,CH4,aao
2008-05-01T00:00:00Z,1867.84,40.1,-88.55,CH4,aao
2008-05-12T00:00:00Z,1869.92,40.1,-88.55,CH4,aao
2008-05-16T00:00:00Z,1864.25,40.1,-88.55,CH4,aao
2008-05-18T00:00:00Z,1862.28,40.1,-88.55,CH4,aao
2008-05-20T00:00:00Z,1853.5,40.1,-88.55,CH4,aao
2008-05-21T00:00:00Z,1862.24,40.1,-88.55,CH4,aao
2008-05-28T00:00:00Z,1845.74,40.1,-88.55,CH4,aao
2008-05-29T00:00:00Z,1845.14,40.1,-88.55,CH4,aao
2008-05-31T00:00:00Z,1847.92,40.1,-88.55,CH4,aao
2008-06-05T00:00:00Z,1809.49,40.1,-88.55,CH4,aao
2008-06-08T00:00:00Z,1820.25,40.1,-88.55,CH4,aao
2008-06-16T00:00:00Z,1842.88,40.1,-88.55,CH4,aao
2008-06-17T00:00:00Z,1859.08,40.1,-88.55,CH4,aao
2008-06-19T00:00:00Z,1862.93,40.1,-88.55,CH4,aao
2008-06-20T00:00:00Z,1858.26,40.1,-88.55,CH4,aao
2008-06-23T00:00:00Z,1856.08,40.1,-88.55,CH4,aao
2008-06-24T00:00:00Z,1857.08,40.1,-88.55,CH4,aao
2008-06-29T00:00:00Z,1848.1,40.1,-88.55,CH4,aao
2008-07-01T00:00:00Z,1864.82,40.1,-88.55,CH4,aao
2008-07-05T00:00:00Z,1861.84,40.1,-88.55,CH4,aao
2008-07-06T00:00:00Z,1839.26,40.1,-88.55,CH4,aao
2008-07-09T00:00:00Z,1847.61,40.1,-88.55,CH4,aao
2008-07-10T00:00:00Z,1852.5,40.1,-88.55,CH4,aao
2008-07-13T00:00:00Z,1858.17,40.1,-88.55,CH4,aao
2008-07-15T00:00:00Z,1862.49,40.1,-88.55,CH4,aao
2008-07-23T00:00:00Z,1852.63,40.1,-88.55,CH4,aao
2008-07-28T00:00:00Z,1825.25,40.1,-88.55,CH4,aao
2008-07-31T00:00:00Z,1842.74,40.1,-88.55,CH4,aao
2008-08-08T00:00:00Z,1863.81,40.1,-88.55,CH4,aao
2008-08-09T00:00:00Z,1858.69,40.1,-88.55,CH4,aao
2008-08-10T00:00:00Z,1878.28,40.1,-88.55,CH4,aao
2008-08-13T00:00:00Z,1859.29,40.1,-88.55,CH4,aao
2008-08-14T00:00:00Z,1852.55,40.1,-88.55,CH4,aao
2008-08-16T00:00:00Z,1860.94,40.1,-88.55,CH4,aao
2008-08-20T00:00:00Z,1876.01,40.1,-88.55,CH4,aao
2008-08-23T00:00:00Z,1875.89,40.1,-88.55,CH4,aao
2008-08-26T00:00:00Z,1859.84,40.1,-88.55,CH4,aao
2008-08-28T00:00:00Z,1873.72,40.1,-88.55,CH4,aao
2008-09-01T00:00:00Z,1850.86,40.1,-88.55,CH4,aao
2008-09-02T00:00:00Z,1838.91,40.1,-88.55,CH4,aao
2008-09-07T00:00:00Z,1863.14,40.1,-88.55,CH4,aao
2008-09-09T00:00:00Z,1870.19,40.1,-88.55,CH4,aao
2008-09-17T00:00:00Z,1852.58,40.1,-88.55,CH4,aao
2008-09-19T00:00:00Z,1867.78,40.1,-88.55,CH4,aao
2008-09-22T00:00:00Z,1868.9,40.1,-88.55,CH4,aao
2008-09-25T00:00:00Z,1900.88,40.1,-88.55,CH4,aao
2008-09-26T00:00:00Z,1865.15,40.1,-88.55,CH4,aao
2008-10-03T00:00:00Z,1872.12,40.1,-88.55,CH4,aao
2008-10-10T00:00:00Z,1862.65,40.1,-88.55,CH4,aao
2008-10-16T00:00:00Z,1858.86,40.1,-88.55,CH4,aao
2008-10-17T00:00:00Z,1873.22,40.1,-88.55,CH4,aao
2008-10-19T00:00:00Z,1861.34,40.1,-88.55,CH4,aao
2008-10-22T00:00:00Z,1849.26,40.1,-88.55,CH4,aao
2008-10-23T00:00:00Z,1903.75,40.1,-88.55,CH4,aao
2008-10-31T00:00:00Z,1898.84,40.1,-88.55,CH4,aao
2008-11-02T00:00:00Z,1860.81,40.1,-88.55,CH4,aao
2008-11-03T00:00:00Z,1860.08,40.1,-88.55,CH4,aao
2008-11-04T00:00:00Z,1862.19,40.1,-88.55,CH4,aao
2008-11-13T00:00:00Z,1888.65,40.1,-88.55,CH4,aao
2008-11-16T00:00:00Z,1878.88,40.1,-88.55,CH4,aao
2008-11-18T00:00:00Z,1868.92,40.1,-88.55,CH4,aao
2008-11-21T00:00:00Z,1875.23,40.1,-88.55,CH4,aao
2008-11-25T00:00:00Z,1877.2,40.1,-88.55,CH4,aao
2008-11-26T00:00:00Z,1870.82,40.1,-88.55,CH4,aao
2008-12-02T00:00:00Z,1872.28,40.1,-88.55,CH4,aao
2008-12-04T00:00:00Z,1887.07,40.1,-88.55,CH4,aao
2008-12-07T00:00:00Z,1878.64,40.1,-88.55,CH4,aao
2008-12-18T00:00:00Z,1860.79,40.1,-88.55,CH4,aao
2008-12-22T00:00:00Z,1848.46,40.1,-88.55,CH4,aao
2008-12-28T00:00:00Z,1877.33,40.1,-88.55,CH4,aao
2008-12-29T00:00:00Z,1877.48,40.1,-88.55,CH4,aao
2008-12-30T00:00:00Z,1883.26,40.1,-88.55,CH4,aao
2009-01-16T00:00:00Z,1882.1,40.1,-88.55,CH4,aao
2009-01-17T00:00:00Z,1901.04,40.1,-88.55,CH4,aao
2009-01-20T00:00:00Z,1884.14,40.1,-88.55,CH4,aao
2009-01-22T00:00:00Z,1848.92,40.1,-88.55,CH4,aao
2009-01-24T00:00:00Z,1883.94,40.1,-88.55,CH4,aao
2009-01-28T00:00:00Z,1883.36,40.1,-88.55,CH4,aao
2009-02-04T00:00:00Z,1876.0,40.1,-88.55,CH4,aao
2009-02-05T00:00:00Z,1880.66,40.1,-88.55,CH4,aao
2009-02-06T00:00:00Z,1903.77,40.1,-88.55,CH4,aao
2009-02-08T00:00:00Z,1847.18,40.1,-88.55,CH4,aao
2009-02-12T00:00:00Z,1867.53,40.1,-88.55,CH4,aao
2009-02-19T00:00:00Z,1882.16,40.1,-88.55,CH4,aao
2009-02-20T00:00:00Z,1877.14,40.1,-88.55,CH4,aao
2009-02-24T00:00:00Z,1882.13,40.1,-88.55,CH4,aao
2009-02-25T00:00:00Z,1902.96,40.1,-88.55,CH4,aao
2009-03-02T00:00:00Z,1872.59,40.1,-88.55,CH4,aao
2009-03-03T00:00:00Z,1872.03,40.1,-88.55,CH4,aao
2009-03-11T00:00:00Z,1874.43,40.1,-88.55,CH4,aao
2009-03-12T00:00:00Z,1878.96,40.1,-88.55,CH4,aao
2009-03-13T00:00:00Z,1881.7,40.1,-88.55,CH4,aao
2009-03-17T00:00:00Z,1886.44,40.1,-88.55,CH4,aao
2009-03-18T00:00:00Z,1894.67,40.1,-88.55,CH4,aao
2009-03-19T00:00:00Z,1883.97,40.1,-88.55,CH4,aao
2009-03-25T00:00:00Z,1892.12,40.1,-88.55,CH4,aao
2009-03-26T00:00:00Z,1870.46,40.1,-88.55,CH4,aao
2009-03-30T00:00:00Z,1857.9,40.1,-88.55,CH4,aao
2009-05-04T00:00:00Z,1873.55,40.1,-88.55,CH4,aao
2009-05-05T00:00:00Z,1846.12,40.1,-88.55,CH4,aao
2009-05-07T00:00:00Z,1859.17,40.1,-88.55,CH4,aao
2009-05-11T00:00:00Z,1873.59,40.1,-88.55,CH4,aao
2009-05-16T00:00:00Z,1864.14,40.1,-88.55,CH4,aao
2009-05-18T00:00:00Z,1867.93,40.1,-88.55,CH4,aao
2009-05-19T00:00:00Z,1853.18,40.1,-88.55,CH4,aao
2009-05-20T00:00:00Z,1809.73,40.1,-88.55,CH4,aao
2009-05-21T00:00:00Z,1858.42,40.1,-88.55,CH4,aao
2009-06-01T00:00:00Z,1901.95,40.1,-88.55,CH4,aao
2009-06-02T00:00:00Z,1862.53,40.1,-88.55,CH4,aao
2009-06-04T00:00:00Z,1884.33,40.1,-88.55,CH4,aao
2009-06-16T00:00:00Z,1832.15,40.1,-88.55,CH4,aao
2009-06-17T00:00:00Z,1836.77,40.1,-88.55,CH4,aao
2009-06-19T00:00:00Z,1830.55,40.1,-88.55,CH4,aao
2009-06-22T00:00:00Z,1841.78,40.1,-88.55,CH4,aao
2009-06-23T00:00:00Z,1845.33,40.1,-88.55,CH4,aao
2009-06-24T00:00:00Z,1850.38,40.1,-88.55,CH4,aao
2009-06-29T00:00:00Z,1862.36,40.1,-88.55,CH4,aao
2009-07-03T00:00:00Z,1856.51,40.1,-88.55,CH4,aao
2009-07-06T00:00:00Z,1868.51,40.1,-88.55,CH4,aao
2009-07-07T00:00:00Z,1884.93,40.1,-88.55,CH4,aao
2009-07-11T00:00:00Z,1890.84,40.1,-88.55,CH4,aao
2009-07-13T00:00:00Z,1865.04,40.1,-88.55,CH4,aao
2009-07-16T00:00:00Z,1856.54,40.1,-88.55,CH4,aao
2009-07-17T00:00:00Z,1859.92,40.1,-88.55,CH4,aao
2009-07-24T00:00:00Z,1873.38,40.1,-88.55,CH4,aao
2009-07-28T00:00:00Z,1849.99,40.1,-88.55,CH4,aao
2009-07-29T00:00:00Z,1860.28,40.1,-88.55,CH4,aao
2009-07-30T00:00:00Z,1854.23,40.1,-88.55,CH4,aao
2009-07-31T00:00:00Z,1866.07,40.1,-88.55,CH4,aao
2009-08-05T00:00:00Z,1872.62,40.1,-88.55,CH4,aao
2009-08-10T00:00:00Z,1827.03,40.1,-88.55,CH4,aao
2009-08-11T00:00:00Z,1872.99,40.1,-88.55,CH4,aao
2009-08-12T00:00:00Z,1872.07,40.1,-88.55,CH4,aao
2009-08-14T00:00:00Z,1870.46,40.1,-88.55,CH4,aao
2009-08-22T00:00:00Z,1873.58,40.1,-88.55,CH4,aao
2009-08-23T00:00:00Z,1863.06,40.1,-88.55,CH4,aao
2009-08-25T00:00:00Z,1848.83,40.1,-88.55,CH4,aao
2009-08-26T00:00:00Z,1867.66,40.1,-88.55,CH4,aao
2009-08-29T00:00:00Z,1864.05,40.1,-88.55,CH4,aao
2009-08-31T00:00:00Z,1871.61,40.1,-88.55,CH4,aao
2009-09-04T00:00:00Z,1900.93,40.1,-88.55,CH4,aao
2009-09-08T00:00:00Z,1900.39,40.1,-88.55,CH4,aao
2009-09-16T00:00:00Z,1879.95,40.1,-88.55,CH4,aao
2009-09-17T00:00:00Z,1861.76,40.1,-88.55,CH4,aao
2009-09-18T00:00:00Z,1859.97,40.1,-88.55,CH4,aao
2006-10-27T00:00:00Z,1736.28,-12.76,-38.16,CH4,abp
2006-11-03T00:00:00Z,1739.6,-12.76,-38.16,CH4,abp
2006-11-18T00:00:00Z,1731.77,-12.76,-38.16,CH4,abp
2006-11-24T00:00:00Z,1733.13,-12.76,-38.16,CH4,abp
2006-12-01T00:00:00Z,1745.23,-12.76,-38.16,CH4,abp
2006-12-09T00:00:00Z,1761.7,-12.76,-38.16,CH4,abp
2006-12-14T00:00:00Z,1737.7,-12.76,-38.16,CH4,abp
2006-12-23T00:00:00Z,1728.74,-12.76,-38.16,CH4,abp
2006-12-29T00:00:00Z,1736.29,-12.76,-38.16,CH4,abp
2007-03-16T00:00:00Z,1743.21,-12.76,-38.16,CH4,abp
2007-03-24T00:00:00Z,1736.7,-12.76,-38.16,CH4,abp
2007-03-31T00:00:00Z,1744.28,-12.76,-38.16,CH4,abp
2007-04-07T00:00:00Z,1754.0,-12.76,-38.16,CH4,abp
2007-04-14T00:00:00Z,1744.6,-12.76,-38.16,CH4,abp
2007-04-20T00:00:00Z,1732.26,-12.76,-38.16,CH4,abp
2007-04-29T00:00:00Z,1735.72,-12.76,-38.16,CH4,abp
2007-05-06T00:00:00Z,1734.28,-12.76,-38.16,CH4,abp
2007-05-13T00:00:00Z,1727.6,-12.76,-38.16,CH4,abp
2007-05-19T00:00:00Z,1732.15,-12.76,-38.16,CH4,abp
2007-05-27T00:00:00Z,1740.5,-12.76,-38.16,CH4,abp
2007-06-03T00:00:00Z,1749.5,-12.76,-38.16,CH4,abp
2007-06-11T00:00:00Z,1744.57,-12.76,-38.16,CH4,abp
2007-06-18T00:00:00Z,1744.74,-12.76,-38.16,CH4,abp
2007-06-23T00:00:00Z,1752.04,-12.76,-38.16,CH4,abp
2007-06-29T00:00:00Z,1748.38,-12.76,-38.16,CH4,abp
2007-07-09T00:00:00Z,1738.85,-12.76,-38.16,CH4,abp
2007-07-16T00:00:00Z,1748.58,-12.76,-38.16,CH4,abp
2007-07-21T00:00:00Z,1752.45,-12.76,-38.16,CH4,abp
2007-07-29T00:00:00Z,1756.28,-12.76,-38.16,CH4,abp
2007-08-05T00:00:00Z,1741.72,-12.76,-38.16,CH4,abp
2007-08-10T00:00:00Z,1749.23,-12.76,-38.16,CH4,abp
2007-08-18T00:00:00Z,1746.92,-12.76,-38.16,CH4,abp
2007-08-24T00:00:00Z,1745.55,-12.76,-38.16,CH4,abp
2007-09-01T00:00:00Z,1750.45,-12.76,-38.16,CH4,abp
2007-09-07T00:00:00Z,1746.87,-12.76,-38.16,CH4,abp
2008-03-14T00:00:00Z,1766.95,-12.76,-38.16,CH4,abp
2008-03-22T00:00:00Z,1737.17,-12.76,-38.16,CH4,abp
2008-04-04T00:00:00Z,1754.26,-12.76,-38.16,CH4,abp
2008-04-12T00:00:00Z,1754.6,-12.76,-38.16,CH4,abp
2008-04-18T00:00:00Z,1743.8,-12.76,-38.16,CH4,abp
2008-04-27T00:00:00Z,1750.38,-12.76,-38.16,CH4,abp
2008-05-17T00:00:00Z,1736.27,-12.76,-38.16,CH4,abp
2008-05-23T00:00:00Z,1745.9,-12.76,-38.16,CH4,abp
2008-06-01T00:00:00Z,1745.45,-12.76,-38.16,CH4,abp
2008-06-21T00:00:00Z,1758.38,-12.76,-38.16,CH4,abp
2008-07-27T00:00:00Z,1759.82,-12.76,-38.16,CH4,abp
2008-08-09T00:00:00Z,1753.79,-12.76,-38.16,CH4,abp
2008-08-17T00:00:00Z,1755.68,-12.76,-38.16,CH4,abp
2008-08-24T00:00:00Z,1755.76,-12.76,-38.16,CH4,abp
2008-09-02T00:00:00Z,1756.48,-12.76,-38.16,CH4,abp
2008-09-06T00:00:00Z,1760.49,-12.76,-38.16,CH4,abp
2008-09-28T00:00:00Z,1760.7,-12.76,-38.16,CH4,abp
2008-10-04T00:00:00Z,1762.14,-12.76,-38.16,CH4,abp
2008-10-12T00:00:00Z,1755.61,-12.76,-38.16,CH4,abp
2008-10-19T00:00:00Z,1754.87,-12.76,-38.16,CH4,abp
2008-10-25T00:00:00Z,1753.36,-12.76,-38.16,CH4,abp
2008-11-01T00:00:00Z,1756.12,-12.76,-38.16,CH4,abp
2008-11-08T00:00:00Z,1760.54,-12.76,-38.16,CH4,abp
2008-11-19T00:00:00Z,1772.84,-12.76,-38.16,CH4,abp
2008-11-24T00:00:00Z,1759.29,-12.76,-38.16,CH4,abp
2008-11-30T00:00:00Z,1764.33,-12.76,-38.16,CH4,abp
2008-12-14T00:00:00Z,1763.23,-12.76,-38.16,CH4,abp
2008-12-19T00:00:00Z,1743.2,-12.76,-38.16,CH4,abp
2008-12-28T00:00:00Z,1768.41,-12.76,-38.16,CH4,abp
2009-01-06T00:00:00Z,1779.94,-12.76,-38.16,CH4,abp
2009-01-11T00:00:00Z,1740.04,-12.76,-38.16,CH4,abp
2009-01-19T00:00:00Z,1729.79,-12.76,-38.16,CH4,abp
2009-01-25T00:00:00Z,1749.96,-12.76,-38.16,CH4,abp
2009-02-01T00:00:00Z,1740.78,-12.76,-38.16,CH4,abp
2009-02-08T00:00:00Z,1746.72,-12.76,-38.16,CH4,abp
2009-02-14T00:00:00Z,1756.66,-12.76,-38.16,CH4,abp
2009-02-20T00:00:00Z,1732.7,-12.76,-38.16,CH4,abp
2009-03-03T00:00:00Z,1760.26,-12.76,-38.16,CH4,abp
2009-03-08T00:00:00Z,1756.29,-12.76,-38.16,CH4,abp
2009-03-16T00:00:00Z,1762.44,-12.76,-38.16,CH4,abp
2009-03-23T00:00:00Z,1767.61,-12.76,-38.16,CH4,abp
2009-03-29T00:00:00Z,1761.32,-12.76,-38.16,CH4,abp
2009-04-04T00:00:00Z,1781.34,-12.76,-38.16,CH4,abp
2009-04-13T00:00:00Z,1764.83,-12.76,-38.16,CH4,abp
2009-04-25T00:00:00Z,1758.74,-12.76,-38.16,CH4,abp
2009-05-04T00:00:00Z,1760.04,-12.76,-38.16,CH4,abp
2009-05-11T00:00:00Z,1763.33,-12.76,-38.16,CH4,abp
2009-05-17T00:00:00Z,1752.83,-12.76,-38.16,CH4,abp
2009-05-24T00:00:00Z,1745.43,-12.76,-38.16,CH4,abp
2009-05-31T00:00:00Z,1762.02,-12.76,-38.16,CH4,abp
2009-06-07T00:00:00Z,1753.38,-12.76,-38.16,CH4,abp
2009-06-15T00:00:00Z,1762.27,-12.76,-38.16,CH4,abp
2009-06-22T00:00:00Z,1756.32,-12.76,-38.16,CH4,abp
2009-06-29T00:00:00Z,1751.7,-12.76,-38.16,CH4,abp
2009-07-05T00:00:00Z,1758.32,-12.76,-38.16,CH4,abp
2009-07-25T00:00:00Z,1766.91,-12.76,-38.16,CH4,abp
2009-08-03T00:00:00Z,1771.06,-12.76,-38.16,CH4,abp
2009-08-10T00:00:00Z,1767.72,-12.76,-38.16,CH4,abp
2009-08-16T00:00:00Z,1766.1,-12.76,-38.16,CH4,abp
2009-08-23T00:00:00Z,1762.23,-12.76,-38.16,CH4,abp
2009-08-30T00:00:00Z,1762.52,-12.76,-38.16,CH4,abp
2009-09-05T00:00:00Z,1767.34,-12.76,-38.16,CH4,abp
